backdrop_path,budget,id,imdb_id,origin_country,overview,popularity,poster_path,revenue
https://image.tmdb.org/t/p/original/vdoJZC5TBeUm5ohlxGcAhCo962a.jpg,0,679989,tt10426916,['FR'],A failed 40 year old comedian wants to organize the first Black protests in France but meeting with other French celebrities of the Black community will make it a whole new adventure.,1.5146,https://image.tmdb.org/t/p/w500/pRjcKOBOnSZpLRn5vYjIacG98Km.jpg,0
https://image.tmdb.org/t/p/original/xYFBaNpBF6gQpPdE3rehH4wcgnR.jpg,12500000,19106,tt1043852,['FR'],"It’s summer in the hood. As every year, there are those who stay, those who leave, and... those who should have left. Some, like Joe Hustleton, work «under the table» in the rich neighborhoods and fall head over heels for a pretty girl. Some, like Tony Pepperoni, play businessman and spend the summer fleeing a local gang leader and a psychopathic girlfriend. Some, like Sammy and Harvey, pretend to have left. Tropics are far for the homies... and summer promises to be very hot!",0.8358,https://image.tmdb.org/t/p/w500/myw0jbvci1Z84dMKMtQkCLBaY5u.jpg,0
https://image.tmdb.org/t/p/original/74efFx6ogyK2c1SKoI54A6PJw2n.jpg,0,575291,tt10441958,['FR'],"Paulette Van Der Beck and her husband have been running the housekeeping school of Bitche in Alsace for many years. Their mission is to train teenage girls to become the perfect housewives at a time when women were expected to be subservient to their husband.  After the sudden death of her husband, Paulette discovers that the school is on the verge of bankruptcy and has to take her responsibilities. But while preparations are underway for the best housekeeping competition TV show, she and her lively students start questioning their beliefs as the nation-wide protests of May 1968 transform society around them.  Reunited with her first love, André, and with the help of her eccentric stepsister Gilberte and strict nun Marie-Therese, Paulette joins forces with the schoolgirls to overcome their suppressed status and become liberated women.",0.58,https://image.tmdb.org/t/p/w500/CHOlO9KitnyFxw7nZi6vxn2Tp3.jpg,0
https://image.tmdb.org/t/p/original/ji9XFo11aN2zkDcSvwDd6bhvkaD.jpg,0,712123,tt10469804,['FR'],"In a rural French town, twenty-something Teddy is scratched by an unknown beast and slowly undergoes frightening changes.",0.935,https://image.tmdb.org/t/p/w500/dVm8RMd5rAU7z2t5n0FVpCcSVOL.jpg,142027
https://image.tmdb.org/t/p/original/eEdNeXUbh1zssFxc4xOCC13TcV2.jpg,16438275,611408,tt10537660,['FR'],"Every summer, the Billionaire Tranchant and his wife Eliane host the glamorous world of celebrities in their luxurious mansion in the south of France. When a criminal car sabotage related to threatening letters wreak havoc in the villa, Tranchant goes in search of the best agent for the investigation. In the middle of this hot summer, only the arrogant and incompetent agent Boullin is available... To catch the suspect and solve the mystery, he will have no choice but to impersonate a newly hired butler and will turn everyone’s vacation into a hilarious game of ‘Cluedo’!",0.8722,https://image.tmdb.org/t/p/w500/bWpIB5MWhH3vDmNUOC1PuE0ejt1.jpg,1453459
https://image.tmdb.org/t/p/original/cesoxNaFtgehjh72GDniFfrbcws.jpg,0,615684,tt10551904,"['BE', 'FR']","One day, Jean-Louis discovers that his heart has stopped. He is not dead, can walk and talk, but his heart is no longer beating. With the help of his wife and a friend, he tries to understand the origin of this mystery.",0.7289,https://image.tmdb.org/t/p/w500/9btM1KTckYffLNMGy5x5Qen9noI.jpg,0
https://image.tmdb.org/t/p/original/ifiw0r2wMSP8ERz7QcJwJV5wHJ.jpg,0,659699,tt10627352,['FR'],"In a provincial suburb, three neighbours come to terms with the consequences of the new world of social media. Marie, who lives off her husband’s family allowance, is afraid of losing her son’s respect because of a sex tape. Bertrand can’t say no to advertising calls and is fighting to protect his daughter, who is being bullied online. Christine, after losing everything because of her addiction to TV series, wonders why her rating as an Uber driver is not taking off. These three lone fighters are incapable of finding a solution to their problems on their own — until they join forces to declare war on the tech giants.",0.3536,https://image.tmdb.org/t/p/w500/nGyMTLluH8gi4nAY6l75ejbmWQq.jpg,0
https://image.tmdb.org/t/p/original/sBmLZreEkVK3bc6LLEyZFgKuxjk.jpg,11000000,8265,tt1064932,['FR'],"Although living a comfortable life in Salon-de-Provence, a charming town in the South of France, Julie has been feeling depressed for a while. To please her, Philippe Abrams, a post office administrator, her husband, tries to obtain a transfer to a seaside town, on the French Riviera, at any cost. The trouble is that he is caught red-handed while trying to scam an inspector. Philippe is immediately banished to the distant unheard of town of Bergues, in the Far North of France...",1.983,https://image.tmdb.org/t/p/w500/dfht1lGq2ALbrRkMj35dUrj5kHG.jpg,245144417
https://image.tmdb.org/t/p/original/nL5nU3Mi65vb0HT3SEqPQbG7tU5.jpg,0,15436,tt1065332,['FR'],"Agathe Villanova is a self-centered, workaholic feminist politician who, upon reluctantly returning to her home in the south of France to sort out her mother's affairs, runs for a local election. Upon her arrival, Agathe grudgingly agrees to take part in a documentary being made by the blundering duo of Karim, an aspiring filmmaker, and self-professed ""reporter"" Michel, on the subject of ""successful women."" As Agathe's life hilariously unravels, the camera is there to capture it all.",0.5648,https://image.tmdb.org/t/p/w500/yg6CvMBpzz2wdnlUgB3Fhw4fKvP.jpg,10134366
https://image.tmdb.org/t/p/original/ox4pq0LSUnRgoHpGPZQGMUGSv4h.jpg,0,624060,tt10715194,['FR'],Two adults go to their middle school reunion in order to show off their success to old bullies teenage crushes.,0.3343,https://image.tmdb.org/t/p/w500/jNdGAHxiuYB1vnvFBAWVc67SCAn.jpg,0
https://image.tmdb.org/t/p/original/j2rCXGUk11O34kyGpYrRP2SFm03.jpg,5000000,745611,tt10738536,"['BE', 'FR']","France, 1789 - just before the Revolution. When talented chef Manceron is dismissed from his prestigious position by the Duke of Chamfort, he loses the taste for cooking. But when he meets the mysterious Louise, together they decide to create the very first restaurant in France.",1.3868,https://image.tmdb.org/t/p/w500/pEYQgkcGsNZe6X76ZStGb62v1ad.jpg,8356097
https://image.tmdb.org/t/p/original/hQVTV0HKq2jJVfhYIvOwIXGtecW.jpg,0,13741,tt1077097,['FR'],"A bumbling Paris policeman is doggedly determined to capture the master thief that repeatedly eludes him, even when they're the last two men on Earth.",0.8937,https://image.tmdb.org/t/p/w500/11DqLXRUsARo7GIxoUETLhaBDCh.jpg,0
https://image.tmdb.org/t/p/original/vYLKqI95MLdJf8M9wgEskbFk7fQ.jpg,0,15435,tt1093352,['FR'],"They were the perfect loving couple, well, almost. Emmanuel wanted a child but Philippe didn't. One day, however, Emmanuel decides to take the plunge, at the risk of losing Philippe. But how do you make a child when you are gay?",0.278,https://image.tmdb.org/t/p/w500/cMLZqxrZSF5hjzHfd4psBDp9iA9.jpg,0
https://image.tmdb.org/t/p/original/9UZhdhsuVrgpzgav24jIlrReQsW.jpg,0,32338,tt1094668,"['CA', 'FR']","Jack is encouraged to take the romantic Paris vacation he won, despite just being dumped by his girlfriend. His trip soon devolves into chaos and adventure, when his luggage is swapped for a French businesswoman's belongings who soon takes a liking to his belongings -- especially his shoes -- and sets out to find him.",0.4412,https://image.tmdb.org/t/p/w500/8D4amgkaqVGIe50oE8wm2b57tox.jpg,0
https://image.tmdb.org/t/p/original/ve8eFz0fKHxap9hwm18dUFtxfId.jpg,0,669664,tt11013434,['FR'],"Antoinette, a school teacher, is looking forward to her long planned summer holidays with her secret lover Vladimir, the father of one of her pupils. When learning that Vladimir cannot come because his wife organized a surprise trekking holiday in the Cévennes National Park with their daughter and a donkey to carry their load, Antoinette decides to follow their track, by herself, with Patrick, a protective donkey.",0.8643,https://image.tmdb.org/t/p/w500/cAYDTXx7h9cinwp8KQTe2KAWUzz.jpg,0
https://image.tmdb.org/t/p/original/70zanWt7TxBCZJCdMYhCMFDdGQr.jpg,6837995,613349,tt11013572,['FR'],"On Christmas eve, Serge is the only on-call emergency doctor available. Struck by a crippling back-ache, he gets help from a pizza delivery boy who will need to step in the doctor's shoes.",0.7553,https://image.tmdb.org/t/p/w500/7wx7VMj4eoJUXR4ZVdYVDzFStNd.jpg,6294941
https://image.tmdb.org/t/p/original/rWU56S1f4DtI40kms8psS4g2wUb.jpg,0,665753,tt11068166,['FR'],An unlikely oddball trio bond during an impromptu trip to the French countryside on a foolhardy romantic mission.,0.4976,https://image.tmdb.org/t/p/w500/ymwEpKb4XnVdhdhDfKmR6EScxhu.jpg,0
https://image.tmdb.org/t/p/original/qykwO2eb5lpbPyv5oQPkc932lN.jpg,0,716920,tt11190652,['FR'],"Eve used to be one of the most famous rose creators in the world. Today, her company is on the verge of bankruptcy. On top of that, her secretary Vera has hired three outcasts with absolutely no gardening skills. Though they have nothing in common, they come up with the most crazy plan that could change their lives forever...",0.7346,https://image.tmdb.org/t/p/w500/n483iObdjFSkz2AOivAAHloDBr2.jpg,0
https://image.tmdb.org/t/p/original/qtH13FcuJ6u6s3Soi1rBp3x8dDy.jpg,13000000,613377,tt11206302,['FR'],"Rayane is a scared and clumsy young cop who is constantly mocked by other cops. The day his doctor wrongly tells him that he has only thirty days to live, he understands that this is his last chance to become a hero within his police station and impress his colleague Stéphanie. The eternal fearful man then turns into a real hothead who will take all the risks to catch a big drug lord...",1.3704,https://image.tmdb.org/t/p/w500/1O18I2zsz6LXta7d0Tw6JENru7x.jpg,11208529
https://image.tmdb.org/t/p/original/n9wlAmb4vEgZHghtqsXXj95PocJ.jpg,72000000,643215,tt11210390,['FR'],Gallic heroes and forever friends Asterix and Obelix journey to China to help Princess Sa See save the Empress and her land from a nefarious prince.,5.9602,https://image.tmdb.org/t/p/w500/ifOqT5SmA4ANjmyEacLw3KAFKUd.jpg,46497678
https://image.tmdb.org/t/p/original/dFWN4kqaEm0hONzigZ0obY08m72.jpg,6000000,13672,tt1130988,['FR'],"Between his tax problems and his legal battle with his wife for the custody of his daughter, these are hard times for the action movie star who finds that even Steven Seagal has pinched a role from him! This fictionalized version of Jean-Claude Van Damme returns to the country of his birth to seek the peace and tranquility he can no longer enjoy in the United States, but inadvertently gets involved in a bank robbery with hostages.",1.041,https://image.tmdb.org/t/p/w500/8fdLq1X9n770THGtGDx2e74ETvE.jpg,276891
https://image.tmdb.org/t/p/original/ka7sMZmRkCPQm4odT6Pt9zzW2dQ.jpg,0,851303,tt11310608,['FR'],"A boy and his eccentric parents leave their home in Paris for a country house in Spain. As the mother descends deeper into her own mind, it's up to the boy and his father to keep her safe and happy.",0.9824,https://image.tmdb.org/t/p/w500/i7zWGYTXPN0KgcbuTnIEV3qGpEC.jpg,0
https://image.tmdb.org/t/p/original/5kYZSD8iIUZV0QzSjaiW5FhlDR4.jpg,0,21145,tt1132594,['FR'],"In this radical and endearing black comedy, a group of retrenched female factory workers decide to pool their compensation money… and hire a hit man to liquidate their boss.",0.5374,https://image.tmdb.org/t/p/w500/hVBndYreVtlBhIb0K4uSwmnGVSf.jpg,0
https://image.tmdb.org/t/p/original/8MuzKPxS0APLxddhMKpWQiB4F9z.jpg,0,17630,tt1132608,['FR'],This is the story of too nice girl who one day decides to become evil. And who will find out it is not so easy to do wrong when you have always been nice.,0.2874,https://image.tmdb.org/t/p/w500/8CTgOjpunlDhGbp8sRqd4XNgZQG.jpg,0
https://image.tmdb.org/t/p/original/mfSXuVi1ePDfmMEUGcfHfxRkW4I.jpg,0,15342,tt1139800,['FR'],"A brilliant and neurotic attorney goes to Monaco to defend a famous criminal. But, instead of focusing on the case, he falls for a beautiful she-devil, who turns him into a complete wreck... Hopefully, his zealous bodyguard will step in and put everything back in order... Or will he ?",0.4863,https://image.tmdb.org/t/p/w500/xAe375gjZjrBkbfL4cS6k9R2Ffk.jpg,0
https://image.tmdb.org/t/p/original/v4qLFzxjksTadTo2R13s8B0s2Y7.jpg,33000000,27936,tt1149361,['FR'],"While standing in the doorway of the video shop where he works, Bazil is inadvertently shot in the head. Now homeless and jobless, he is taken in by a troupe of misfits who live in a giant mound of trash. There Bazil begins his quest for revenge against the people who produced the gun that shot him.",1.108,https://image.tmdb.org/t/p/w500/yiqooJWNDEVsp8lbdTrTBvLAk0m.jpg,14000000
https://image.tmdb.org/t/p/original/uQUquwEvPuCg0ACRxU5NiCGgJLN.jpg,14000000,665828,tt11541872,['FR'],"Set in the world of 2045, where communities have robotic helpers, a group of suburbanites are locked in for their protection by their household robots, while a rogue, self-aware AI android revolt uprising takes place outside.",1.1778,https://image.tmdb.org/t/p/w500/jDJOojbuqgnNVGmKgmuYzBpaIgP.jpg,0
https://image.tmdb.org/t/p/original/dCTOCAHNIdZ1jDhUbMjcYwhKTL2.jpg,3367980,51871,tt1160022,['FR'],"Teachers in a rural school, happy couple Fiona and Dom have a common passion: Latin Dancing. One night, after a glorious dance competition, they have a car accident and see their lives turn upside down. Rumba or how optimism and humour can overcome fatality!",0.3543,https://image.tmdb.org/t/p/w500/oZSjoQAVgV6MemlfbX8AFDtgBX5.jpg,0
https://image.tmdb.org/t/p/original/lRFAjHmx5foEU89AaTxj7Ppjvr2.jpg,0,719463,tt11610804,['FR'],"Esther is at the end of her career as Head Seamstress at Dior Avenue Montaigne workshop. One day, she gets her handbag stolen in the metro by a 20 years old girl, Jade. Instead of calling the police she decides to take care of Jade. She sees in her the opportunity to pass on her skills, the craft of dressmaking, her only wealth. In the frenetic world of Haute Couture, Esther will give Jade la beauté du geste, a way to reach beyond herself.",1.0658,https://image.tmdb.org/t/p/w500/srN0iA97EfjZReGlGyDNcDh8ZPs.jpg,0
https://image.tmdb.org/t/p/original/5rpFN8gimVdaknp5TjRHYsK7u7g.jpg,0,18381,tt1163752,"['FR', 'CA']","During the summer of 1968, Leon, a 10-year-old boy, navigates the hardships of young love, his lunatic mother's whims, and his urges to vandalize the house of his neighbors.",0.5909,https://image.tmdb.org/t/p/w500/e2DhjSlCxh9mtV3WmAH3lhwnHCO.jpg,0
https://image.tmdb.org/t/p/original/t1LMwZqFXjoa7KM4QWGZxmUYD4J.jpg,26800000,15588,tt1167660,['FR'],"In 1967, OSS 117 is sent to Brazil in order to retrieve a microfilm list of French Nazi sympathizers, only to once again unknowingly set foot into a bigger international intrigue.",1.5583,https://image.tmdb.org/t/p/w500/rhv06T3gTFOShIVkQ0UipZFIyDw.jpg,21924245
https://image.tmdb.org/t/p/original/2492yYEOJ39RKmc3OrHw0EdKRS1.jpg,0,658905,tt11748354,['FR'],"Anne Walberg is a celebrity in the world of perfume.  She creates fragrances and sells her incredible talent to companies of all kinds.  She lives as a diva, selfish, with a strong temper.  Guillaume is her new driver and the only one who is not afraid to stand up to her.  No doubt this is the reason why she does not fire him.",0.8551,https://image.tmdb.org/t/p/w500/4gqlDp98EgfKJC37tfZDNyAlFys.jpg,0
https://image.tmdb.org/t/p/original/czlDdg54yzAnkDyG0xzqAbu84vM.jpg,25000000,35552,tt1179025,['FR'],"An adventure set in the early part of the 20th century, focused on a popular novelist and her dealings with would-be suitors, the cops, monsters, and other distractions.",3.5417,https://image.tmdb.org/t/p/w500/7OxguFgt8VoFgKsiXZQIEjpMtjt.jpg,34604339
https://image.tmdb.org/t/p/original/olDQEXwnbbtyTv1rd6mrPMmoPBe.jpg,30000000,18916,tt1182924,['FR'],An unlikely friendship develops between a hitman and a suicidal guy who have both checked into the same hotel for different reasons.,0.4619,https://image.tmdb.org/t/p/w500/13QXA1PquQULysUZQDrysm2Zz3u.jpg,2030916
https://image.tmdb.org/t/p/original/jMioXFCbMiuE20nx6HQaqhJnFfQ.jpg,0,22136,tt1189076,"['FR', 'IT']","When Katie meets Paco, they fall in love. From this an extraordinary child is born; Ricky, who quickly develops into something wonderful and not so normal.",0.5599,https://image.tmdb.org/t/p/w500/2n3UNhg9GhDK9aymmR2anM9rR3h.jpg,2458036
https://image.tmdb.org/t/p/original/o1FTMcZz3Uq2UP4MafwkZ7BoqGU.jpg,12000000,14688,tt1193088,['FR'],So called friends at a dinner party end up acting like a dysfunctional family.,0.9967,https://image.tmdb.org/t/p/w500/nQ2azQZlWFKFl9mwkBqMslAYi07.jpg,15016366
https://image.tmdb.org/t/p/original/4xzGQgT1OJ3q0WkNsk0Zv5C0THX.jpg,8616269,35436,tt1194242,['FR'],"With gun-toting rivals on his tail, a daring bank robber takes refuge in the quiet residential street here he grew up and where his mother, Maniette, still lives. An unscrupulous property developer, Korazy, is buying up the neighborhood to turn it into a gleaming new banking district, but to her son's disgust Maniette leads the inhabitants resistance. Her ingenious methods provoke her boy's admiration, but he fights back with sneaky traps and underhand tricks when Maniette tries to force him to do the right thing just once in his life.",0.3062,https://image.tmdb.org/t/p/w500/2v4Lsd6SBnp3GoFGphjWr1T0ink.jpg,6593565
https://image.tmdb.org/t/p/original/1nXwFarby8htFLPq2DDZb9O4fPO.jpg,10900000,21861,tt1194616,['FR'],"Lola is a striking teenaged girl who is on the cusp of adulthood and longs to rush into the adult world of independence, freedom and sexual exploits, but is tenaciously held back by her mother.",1.1883,https://image.tmdb.org/t/p/w500/cqAlMlnCh2pTaM7us9bO2WlODEY.jpg,31451622
https://image.tmdb.org/t/p/original/ormr6cDBYhT4XEnmvuUUgYg4vGB.jpg,0,712345,tt11952238,['FR'],"In the fifties, young Alice leaves her natal Swiss mountains for the sunny and vibrant shores of Beirut. She falls madly in love with Joseph, a quirky astrophysicist intent on sending the first Lebanese national into space. Alice quickly fits in among his relatives, but after years of bliss, the civil war threatens their Garden of Eden.",0.3466,https://image.tmdb.org/t/p/w500/4l4cgDejw3gL0UzJzouXfWFBxId.jpg,0
https://image.tmdb.org/t/p/original/c9lMQ7mVG3kq7B9W3qDVe4TVFD0.jpg,12000000,15437,tt1206478,['FR'],"Loosely based on ""4.50 from Paddington"" by Agatha Christie.",0.8896,https://image.tmdb.org/t/p/w500/w1RfhaiRN9TjEaQ5wAoHQm0YuPr.jpg,0
https://image.tmdb.org/t/p/original/84tJWzhwVNfPnpSFh6DXaCCpk2B.jpg,0,665388,tt12071756,"['BE', 'FR']","Tony is a macho middle-aged school bus driver in the provinces with no friends or relations. A sudden heart attack throws him into a tailspin. Tony's convinced he's going to die. When his cardiologist warns him : We all need others. Alone, we're nothing. Tony decides to reconnect with the daughter he abandoned twenty years earlier, when she was just a baby. Still a coward, he's unable to screw up the courage to actually confront her directly. So he decides to sign up for a dance class she's teaching in Paris. Incognito, of course. To get to know her gradually… in a desperate attempt to give some meaning to his empty life. In the process, he has more than a few dance steps to learn!",0.5679,https://image.tmdb.org/t/p/w500/tPHXxQJaiEHdwEUSidoBrvZ4r3e.jpg,0
https://image.tmdb.org/t/p/original/hau9jZuvTxvNhHETRDciXTbUOdo.jpg,0,665387,tt12078024,['FR'],"Down-on-his-luck, unemployed Alexandre has two months to prove to his wife he can take care of his two young kids and be financially independent. Now, the thing is, although The Box, a user-friendly startup, wants to hire him on pro- bation, the company’s slogan is “No kids!” and Séverine, his future boss, is a short-tempered “killer”. So if Alexandre wants to land the job, he’s bound to lie... Will his meeting with Arcimboldo, an “entrepreneur of himself” and the king of online odd jobs, help the brave, disoriented Alexandre overcome all those challenges?",0.3793,https://image.tmdb.org/t/p/w500/3Otv7PEeyHllIeUO2AV7Yf22KRs.jpg,3158212
https://image.tmdb.org/t/p/original/w3sqSIZDQLthCPpOCkcN5CkLRYM.jpg,0,712150,tt12105554,['FR'],"Meet Adrien! He's 35. He's stuck in a mid-life crisis. He's neurotic and hypochondriac. Tonight he's stuck in an endless family dinner and his girlfriend is not answering his texts. On top of that, his dumb brother-in-law asks him to prepare a speech for his wedding. Could it get even worse?",0.5537,https://image.tmdb.org/t/p/w500/i2G0QrM10xCkrJmzgky53DlNjn2.jpg,3044720
https://image.tmdb.org/t/p/original/lB4BOSe6Nt6u3KnkVGcQbnHGiLr.jpg,0,661935,tt12443930,['FR'],"Vacations in the French countryside. Daphne, three months pregnant, finds herself alone to welcome Maxime, her boyfriend François’ cousin. François had to leave in a hurry for Paris to cover for a sick colleague. For four days, while waiting for his return, Daphne and Maxime get to know each other and share very intimate stories that bring them closer...",0.7563,https://image.tmdb.org/t/p/w500/2LenuIIbbOFzl0fTs0PjP8i3xvF.jpg,0
https://image.tmdb.org/t/p/original/eKSAlfxRtjjzrSgASfc49ecxbTI.jpg,0,712152,tt12444440,['FR'],"Etienne, an often out of work but endearing actor, runs a theater workshop in a prison, where he brings  together an unlikely troupe of prisoners to stage Samuel Beckett’s famous play Waiting for Godot. When he is allowed to take the colorful band of convicts on a tour outside of prison, Etienne finally has the chance to thrive.",0.6055,https://image.tmdb.org/t/p/w500/nMhPX99PvJ1WaIo8CRgEyJYHJtR.jpg,0
https://image.tmdb.org/t/p/original/6FCmPG9knRVSsEdws6s2Aw0CcTv.jpg,0,53520,tt1262420,"['FR', 'TW']","Hsiao-Kang, a Taiwanese film director, travels to the Louvre in Paris, France, to shoot a film that explores the Salomé myth.",0.5027,https://image.tmdb.org/t/p/w500/xBlH9ZrGWcwifYg4ygNXnQiMsKn.jpg,0
https://image.tmdb.org/t/p/original/xxYMApIgM0LGqvaqO8cMIfFnASG.jpg,0,38846,tt1263778,['FR'],"In the wake of her mother's tragic death, French teenager Junie transfers to a different high school. Though Junie lives mostly inside her own head, her beauty and stoicism win her the attention of the entire male student population. Junie begins dating the gentle Otto Cleves, but finds herself intensely drawn to her youthful Italian language teacher, Nemours. When Nemours begins to reciprocate, serious complications ensue.",0.9145,https://image.tmdb.org/t/p/w500/qRMvvfrRL7VDeLOMusggY1RC8pb.jpg,0
https://image.tmdb.org/t/p/original/epZzY9ejT8AUdQ5fKj1GZRusKhV.jpg,22700000,31203,tt1264904,['FR'],"Nicolas has a happy existence, parents who love him, a great group of friends with whom he has great fun, and all he wants is that nothing changes. However, one day, he overhears a conversation that leads him to believe that his life might change forever, his mother is pregnant! He panics and envisions the worst.",1.2672,https://image.tmdb.org/t/p/w500/zOsPAIRyknuPhYpFV0nTzbVLlgM.jpg,62794894
https://image.tmdb.org/t/p/original/42NVkOpoy9p88v8acxqZDzuB22q.jpg,18000000,62871,tt1266037,['FR'],"Thomas, a father in his fifties, returns by chance to the town where he grew up. He collapses and wakes up forty years earlier in the body of his teenage self. Thrown back into his past, Thomas will not only have to re-live his first love, but also try to understand the reasons for his father’s mysterious departure. Can you change the past by living it again?",0.621,https://image.tmdb.org/t/p/w500/wLLx74H0789Vvf4u5TTJEkdIh2p.jpg,231820
https://image.tmdb.org/t/p/original/qc2gwz3yFssevJVuz0RiZuciAj3.jpg,0,746131,tt12708658,['FR'],"Émilie meets Camille who is attracted to Nora, who crosses paths with Amber. Three girls and a boy – They're friends, sometimes lovers and often both.",1.1072,https://image.tmdb.org/t/p/w500/kSXPsrausCYVsDnQaJfhzqR9fV7.jpg,2480870
https://image.tmdb.org/t/p/original/liFThzRGOqmaJ73a0PuyFj1vzhc.jpg,0,829165,tt12754776,['FR'],"Jerome, 35, is a yacht salesman in Nice. But if you listen to him, in his spare time Jerome is also an astronaut, a karate world champion and a close friend of Miss Universe. As a matter of fact Jerome is a compulsive liar: he lies to everyone about everything! No one believes him, but that doesn’t prevent him from accumulating more lies. But one day Jerome wakes up to find out that all his lies have come true... and it’s just the beginning of the troubles ...!",1.0919,https://image.tmdb.org/t/p/w500/6onhfIc1qxGGX5qOSKxJXkQqdnx.jpg,0
https://image.tmdb.org/t/p/original/sD7hC5cohIgFU6rfT4Tg08z6aUf.jpg,0,15709,tt1275590,['FR'],"Ariane and Hugo decide to exchange the lives they lead to escape from their routine, which after ten years of marriage, gives them the feeling of being hamsters in a wheel. She suddenly finds herself at the head of a construction equipment rental company and he tries to take the role of a house calling jewelry salesman...But is life really better when you live it on the other side of the bed?",0.6649,https://image.tmdb.org/t/p/w500/yFWMa7JatOBYwbuDcokjVbTuYWK.jpg,0
https://image.tmdb.org/t/p/original/fZ4hrFacm5yow9gT64rS6YMNyHz.jpg,0,729720,tt12808182,['FR'],A legendary secret service agent comes out of hiding and returns to France to help the son he's never met get out of trouble.,2.2776,https://image.tmdb.org/t/p/w500/ttpKJ7XQxDZV252KNEHXtykYT41.jpg,0
https://image.tmdb.org/t/p/original/4Rn7vg25O6mXLYmNXYwttp1GQL0.jpg,0,736500,tt12847680,['FR'],A story of friendship between a young convict who is forced to work in a retirement home and a group of crazy old people. Together they organize their escape.,0.5934,https://image.tmdb.org/t/p/w500/lLrCA0MaLFZS518fkaeMUavJOGG.jpg,0
https://image.tmdb.org/t/p/original/vGrdFTKvrI5tBpfE2n24NITA6aq.jpg,0,730769,tt12887770,['FR'],"Sophie and Vincent’s small butcher shop is on the brink of bankruptcy and their marriage is falling apart. Their lives are turned upside down when Vincent accidentally kills a vegan activist who vandalized their shop. Overwhelmed and terrified of being accused of murder, their only solution is to get rid of the body by turning it into ham. To their surprise the ham is so popular that it may save their business… that is if they’re ready to keep “hunting""!",0.9987,https://image.tmdb.org/t/p/w500/p8phJ1JPAe0xSNBRwLyXE6KgKzX.jpg,0
https://image.tmdb.org/t/p/original/b6UXXuRQL3teEMVKTyae5hTq8ke.jpg,0,671043,tt13079150,['FR'],"The billionaire is tired of the whims of his own children and decides to teach them a lesson. He announces to them that he has become bankrupt. Now spoiled teenagers will have to do what they have never done: go to work, learn to love and value life.",1.5657,https://image.tmdb.org/t/p/w500/nW5LHayHlbavYD6XRM9SjKi55uu.jpg,0
https://image.tmdb.org/t/p/original/gxwxIZpiCfTCkWkqM7EPx3ljpfr.jpg,0,17417,tt1308736,['FR'],"Following his release from a seven-year stretch in prison, Mario Diccara discovers that his affairs with the underworld aren't completely settled. His brother Patrick, a priest, suggests that he stays with elderly Father Etienne in a small village in Ardeche until the conflict blows over. But their plan takes an unexpected turn when Father Etienne dies.",0.346,https://image.tmdb.org/t/p/w500/eGZyAHnGgGTUfABgAd0ZQYH1TKD.jpg,2808769
https://image.tmdb.org/t/p/original/1Y68W3yos6GlEkkkUvqB5EHNB8z.jpg,0,781453,tt13142240,['FR'],A young woman struggling to stay on top of everything in her life meets a married publisher and begins an affair with him.,0.7976,https://image.tmdb.org/t/p/w500/pr9zHQS6NUBXJT80T0lAVdynnma.jpg,41356
https://image.tmdb.org/t/p/original/8RPYpsJXwjJXmPywV5euNDubezk.jpg,3500000,18896,tt1314237,['FR'],An awkward adolescent boy and his angst-ridden friends try their best to fit in amongst a cast of varied characters.,1.0167,https://image.tmdb.org/t/p/w500/ozs5DufKj2Rdj2MUYeGK7QcUL52.jpg,14751272
https://image.tmdb.org/t/p/original/1bBq4sVRqqdVIlg1rTF76rgOYU0.jpg,4340000,735697,tt13145534,"['BE', 'FR']",Alain and Marie moved to the suburb house of their dreams. But the real estate agent warned them: what is in the basement may well change their lives forever.,0.6331,https://image.tmdb.org/t/p/w500/yBLlwTXweDzBKgEbYz5ZVTRQaZX.jpg,2329813
https://image.tmdb.org/t/p/original/2Zn2IQmVW7MWO4oXJTu2oQzM2kT.jpg,0,17413,tt1315883,['FR'],Lucas is an up-and-coming singer ready to do anything to be on top of the French pop scene.,0.2858,https://image.tmdb.org/t/p/w500/wzgeFbUgDFSnVG63T0FrQOdLCc1.jpg,0
https://image.tmdb.org/t/p/original/Ng3bVep7dL8qQiWhWQlSo2OvpZ.jpg,0,25205,tt1320082,['FR'],"A former world-famous conductor of the Bolshoï orchestra, known as ""The Maëstro"", Andreï Filipov had seen his career publicly broken by Leonid Brezhnev for hiring Jewish musicians and now works cleaning the concert hall where he once directed. One day, he intercepts an official invitation from the prestigious Théâtre du Châtelet. Through a series of mad antics, he reunites his old orchestra, now composed of old alcoholic musicians, and flies to perform in Paris and complete the Tchaikovsky concerto interrupted 30 years earlier. For the concerto, he engages a young violin soloist with whom he has an unexpected connection.",1.0201,https://image.tmdb.org/t/p/w500/nMIDVIq7p2mcvolG93FH4Ku3aYJ.jpg,0
https://image.tmdb.org/t/p/original/sZ6DbL3e7NsAPwVig3nJ7GdLCxM.jpg,0,833404,tt13274576,['FR'],"Simultaneously, a retired couple overwhelmed by debt tries to win a dance contest, as the minister of economy is suspected of tax evasion, and a teenage girl encounters a sexual maniac, while a young lawyer attempts to climb the social ladder. When the shoe drops, the winner won’t necessarily be the one we expected.",0.434,https://image.tmdb.org/t/p/w500/qLaYBkXhqPEsJIR4kipMCWt6Of3.jpg,0
